,yr_id,full_name,jobs
,2050,Wholesale Trade,24
,2050,Manufacturing,43
,2050,Construction,52
,2050,Agriculture and Mining,30
,2050,Military,49
,2045,Self-Employed,32
,2045,Government,56
,2045,Office Services,100
,2045,Leisure and Hospitality,61
,2045,Education and Healthcare,66
,2045,Professional and Business Services,46
,2045,Finance and Real Estate,82
,2045,Information,62
,2045,"Transporation, Warehousing, and Utilities",92
,2045,Retail Trade,71
,2045,Wholesale Trade,35
,2045,Manufacturing,72
,2045,Construction,21
,2045,Agriculture and Mining,57
,2045,Military,89
,2040,Self-Employed,34
,2040,Government,23
,2040,Office Services,35
,2040,Leisure and Hospitality,65
,2040,Education and Healthcare,80
,2040,Professional and Business Services,32
,2040,Finance and Real Estate,77
,2040,Information,36
,2040,"Transporation, Warehousing, and Utilities",56
,2040,Retail Trade,67
,2040,Wholesale Trade,70
,2040,Manufacturing,56
,2040,Construction,40
,2040,Agriculture and Mining,35
,2040,Military,59
,2035,Self-Employed,45
,2035,Government,73
,2035,Office Services,78
,2035,Leisure and Hospitality,46
,2035,Education and Healthcare,95
,2035,Professional and Business Services,93
,2035,Finance and Real Estate,52
,2035,Information,92
,2035,"Transporation, Warehousing, and Utilities",86
,2035,Retail Trade,55
,2035,Wholesale Trade,50
,2035,Manufacturing,65
,2035,Construction,86
,2035,Agriculture and Mining,74
,2035,Military,84
,2030,Self-Employed,91
,2030,Government,83
,2030,Office Services,55
,2030,Leisure and Hospitality,82
,2030,Education and Healthcare,67
,2030,Professional and Business Services,27
,2030,Finance and Real Estate,66
,2030,Information,36
,2030,"Transporation, Warehousing, and Utilities",29
,2030,Retail Trade,92
,2030,Wholesale Trade,25
,2030,Manufacturing,92
,2030,Construction,47
,2030,Agriculture and Mining,38
,2030,Military,65
,2025,Self-Employed,68
,2025,Government,67
,2025,Office Services,31
,2025,Leisure and Hospitality,48
,2025,Education and Healthcare,23
,2025,Professional and Business Services,91
,2025,Finance and Real Estate,59
,2025,Information,49
,2025,"Transporation, Warehousing, and Utilities",48
,2025,Retail Trade,96
,2025,Wholesale Trade,97
,2025,Manufacturing,87
,2025,Construction,25
,2025,Agriculture and Mining,36
,2025,Military,36
,2020,Self-Employed,46
,2020,Government,21
,2020,Office Services,94
,2020,Leisure and Hospitality,51
,2020,Education and Healthcare,65
,2020,Professional and Business Services,59
,2020,Finance and Real Estate,56
,2020,Information,48
,2020,"Transporation, Warehousing, and Utilities",62
,2020,Retail Trade,26
,2020,Wholesale Trade,79
,2020,Manufacturing,46
,2020,Construction,55
,2020,Agriculture and Mining,90
,2020,Military,84
,2015,Self-Employed,62
,2015,Government,82
,2015,Office Services,32
,2015,Leisure and Hospitality,52
,2015,Education and Healthcare,72
,2015,Professional and Business Services,52
,2015,Finance and Real Estate,95
,2015,Information,20
,2015,"Transporation, Warehousing, and Utilities",64
,2015,Retail Trade,72
,2015,Wholesale Trade,54
,2015,Manufacturing,38
,2015,Construction,74
,2015,Agriculture and Mining,65
,2015,Military,23
,2008,Self-Employed,58
,2008,Government,26
,2008,Office Services,28
,2008,Leisure and Hospitality,50
,2008,Education and Healthcare,70
,2008,Professional and Business Services,44
,2008,Finance and Real Estate,25
,2008,Information,65
,2008,"Transporation, Warehousing, and Utilities",48
,2008,Retail Trade,90
,2008,Wholesale Trade,35
,2008,Manufacturing,35
,2008,Construction,51
,2008,Agriculture and Mining,88
,2008,Military,46
,2050,Self-Employed,63
,2050,Government,72
,2050,Office Services,56
,2050,Leisure and Hospitality,92
,2050,Education and Healthcare,87
,2050,Professional and Business Services,33
,2050,Finance and Real Estate,45
,2050,Information,40
,2050,"Transporation, Warehousing, and Utilities",41
,2050,Retail Trade,25
,2050,Wholesale Trade,24
,2050,Manufacturing,92
,2050,Construction,50
,2050,Agriculture and Mining,98
,2050,Military,48
,2045,Self-Employed,29
,2045,Government,83
,2045,Office Services,29
,2045,Leisure and Hospitality,78
,2045,Education and Healthcare,61
,2045,Professional and Business Services,30
,2045,Finance and Real Estate,25
,2045,Information,50
,2045,"Transporation, Warehousing, and Utilities",67
,2045,Retail Trade,33
,2045,Wholesale Trade,85
,2045,Manufacturing,27
,2045,Construction,41
,2045,Agriculture and Mining,35
,2045,Military,78
,2040,Self-Employed,86
,2040,Government,43
,2040,Office Services,84
,2040,Leisure and Hospitality,50
,2040,Education and Healthcare,77
,2040,Professional and Business Services,58
,2040,Finance and Real Estate,47
,2040,Information,45
,2040,"Transporation, Warehousing, and Utilities",43
,2040,Retail Trade,34
,2040,Wholesale Trade,54
,2040,Manufacturing,51
,2040,Construction,51
,2040,Agriculture and Mining,60
,2040,Military,99
,2035,Self-Employed,45
,2035,Government,65
,2035,Office Services,54
,2035,Leisure and Hospitality,20
,2035,Education and Healthcare,33
,2035,Professional and Business Services,40
,2035,Finance and Real Estate,38
,2035,Information,87
,2035,"Transporation, Warehousing, and Utilities",47
,2035,Retail Trade,55
,2035,Wholesale Trade,27
,2035,Manufacturing,90
,2035,Construction,50
,2035,Agriculture and Mining,64
,2035,Military,84
,2030,Self-Employed,65
,2030,Government,22
,2030,Office Services,25
,2030,Leisure and Hospitality,49
,2030,Education and Healthcare,70
,2030,Professional and Business Services,92
,2030,Finance and Real Estate,87
,2030,Information,79
,2030,"Transporation, Warehousing, and Utilities",36
,2030,Retail Trade,37
,2030,Wholesale Trade,63
,2030,Manufacturing,71
,2030,Construction,49
,2030,Agriculture and Mining,40
,2030,Military,80
,2025,Self-Employed,21
,2025,Government,47
,2025,Office Services,57
,2025,Leisure and Hospitality,37
,2025,Education and Healthcare,20
,2025,Professional and Business Services,25
,2025,Finance and Real Estate,22
,2025,Information,76
,2025,"Transporation, Warehousing, and Utilities",90
,2025,Retail Trade,59
,2025,Wholesale Trade,28
,2025,Manufacturing,78
,2025,Construction,42
,2025,Agriculture and Mining,32
,2025,Military,66
,2020,Self-Employed,54
,2020,Government,53
,2020,Office Services,52
,2020,Leisure and Hospitality,77
,2020,Education and Healthcare,30
,2020,Professional and Business Services,36
,2020,Finance and Real Estate,76
,2020,Information,71
,2020,"Transporation, Warehousing, and Utilities",46
,2020,Retail Trade,98
,2020,Wholesale Trade,67
,2020,Manufacturing,35
,2020,Construction,51
,2020,Agriculture and Mining,92
,2020,Military,83
,2015,Self-Employed,73
,2015,Government,74
,2015,Office Services,74
,2015,Leisure and Hospitality,60
,2015,Education and Healthcare,39
,2015,Professional and Business Services,59
,2015,Finance and Real Estate,47
,2015,Information,36
,2015,"Transporation, Warehousing, and Utilities",40
,2015,Retail Trade,20
,2015,Wholesale Trade,75
,2015,Manufacturing,73
,2015,Construction,95
,2015,Agriculture and Mining,92
,2015,Military,99
,2008,Self-Employed,44
,2008,Government,32
,2008,Office Services,96
,2008,Leisure and Hospitality,29
,2008,Education and Healthcare,76
,2008,Professional and Business Services,37
,2008,Finance and Real Estate,37
,2008,Information,69
,2008,"Transporation, Warehousing, and Utilities",56
,2008,Retail Trade,20
,2008,Wholesale Trade,95
,2008,Manufacturing,28
,2008,Construction,42
,2008,Agriculture and Mining,43
,2008,Military,40
,2050,Self-Employed,78
,2050,Government,33
,2050,Office Services,87
,2050,Leisure and Hospitality,53
,2050,Education and Healthcare,32
,2050,Professional and Business Services,68
,2050,Finance and Real Estate,89
,2050,Information,89
,2050,"Transporation, Warehousing, and Utilities",21
,2050,Retail Trade,29
,2050,Wholesale Trade,70
,2050,Manufacturing,59
,2050,Construction,83
,2050,Agriculture and Mining,21
,2050,Military,69
,2045,Self-Employed,89
,2045,Government,21
,2045,Office Services,87
,2045,Leisure and Hospitality,29
,2045,Education and Healthcare,72
,2045,Professional and Business Services,49
,2045,Finance and Real Estate,66
,2045,Information,91
,2045,"Transporation, Warehousing, and Utilities",54
,2045,Retail Trade,53
,2045,Wholesale Trade,80
,2045,Manufacturing,77
,2045,Construction,65
,2045,Agriculture and Mining,43
,2045,Military,90
,2040,Self-Employed,49
,2040,Government,20
,2040,Office Services,65
,2040,Leisure and Hospitality,32
,2040,Education and Healthcare,26
,2040,Professional and Business Services,68
,2040,Finance and Real Estate,94
,2040,Information,33
,2040,"Transporation, Warehousing, and Utilities",81
,2040,Retail Trade,58
,2040,Wholesale Trade,68
,2040,Manufacturing,33
,2040,Construction,27
,2040,Agriculture and Mining,89
,2040,Military,49
,2035,Self-Employed,95
,2035,Government,71
,2035,Office Services,75
,2035,Leisure and Hospitality,95
,2035,Education and Healthcare,53
,2035,Professional and Business Services,90
,2035,Finance and Real Estate,87
,2035,Information,72
,2035,"Transporation, Warehousing, and Utilities",66
,2035,Retail Trade,88
,2035,Wholesale Trade,63
,2035,Manufacturing,58
,2035,Construction,39
,2035,Agriculture and Mining,25
,2035,Military,54
,2030,Self-Employed,37
,2030,Government,65
,2030,Office Services,42
,2030,Leisure and Hospitality,26
,2030,Education and Healthcare,50
,2030,Professional and Business Services,36
,2030,Finance and Real Estate,57
,2030,Information,47
,2030,"Transporation, Warehousing, and Utilities",20
,2030,Retail Trade,32
,2030,Wholesale Trade,66
,2030,Manufacturing,41
,2030,Construction,31
,2030,Agriculture and Mining,48
,2030,Military,27
,2025,Self-Employed,32
,2025,Government,87
,2025,Office Services,71
,2025,Leisure and Hospitality,88
,2025,Education and Healthcare,59
,2025,Professional and Business Services,73
,2025,Finance and Real Estate,86
,2025,Information,41
,2025,"Transporation, Warehousing, and Utilities",28
,2025,Retail Trade,77
,2025,Wholesale Trade,48
,2025,Manufacturing,23
,2025,Agriculture and Mining,42
,2025,Military,27
,2020,Self-Employed,50
,2020,Government,29
,2020,Office Services,47
,2020,Leisure and Hospitality,23
,2020,Education and Healthcare,88
,2020,Professional and Business Services,21
,2020,Finance and Real Estate,51
,2020,Information,60
,2020,"Transporation, Warehousing, and Utilities",26
,2020,Retail Trade,51
,2020,Wholesale Trade,76
,2020,Manufacturing,33
,2020,Construction,54
,2020,Agriculture and Mining,71
,2020,Military,46
,2015,Self-Employed,21
,2015,Government,35
,2015,Office Services,76
,2015,Leisure and Hospitality,68
,2015,Education and Healthcare,94
,2015,Professional and Business Services,65
,2015,Finance and Real Estate,47
,2015,Information,56
,2015,"Transporation, Warehousing, and Utilities",76
,2015,Retail Trade,62
,2015,Wholesale Trade,60
,2015,Manufacturing,29
,2015,Construction,38
,2015,Agriculture and Mining,81
,2015,Military,80
,2008,Self-Employed,54
,2008,Government,90
,2008,Office Services,89
,2008,Leisure and Hospitality,80
,2008,Education and Healthcare,61
,2008,Professional and Business Services,27
,2008,Finance and Real Estate,71
,2008,Information,52
,2008,"Transporation, Warehousing, and Utilities",59
,2008,Retail Trade,80
,2008,Wholesale Trade,75
,2008,Manufacturing,60
,2008,Construction,24
,2008,Agriculture and Mining,83
,2008,Military,53
,2050,Self-Employed,48
,2050,Government,66
,2050,Office Services,27
,2050,Leisure and Hospitality,44
,2050,Education and Healthcare,97
,2050,Professional and Business Services,48
,2050,Finance and Real Estate,75
,2050,Information,75
,2050,"Transporation, Warehousing, and Utilities",32
,2050,Retail Trade,32
,2050,Wholesale Trade,80
,2050,Manufacturing,36
,2050,Construction,78
,2050,Agriculture and Mining,49
,2050,Military,40
,2045,Self-Employed,36
,2045,Government,49
,2045,Office Services,56
,2045,Leisure and Hospitality,65
,2045,Education and Healthcare,68
,2045,Professional and Business Services,76
,2045,Finance and Real Estate,75
,2045,Information,40
,2045,"Transporation, Warehousing, and Utilities",48
,2045,Retail Trade,27
,2045,Wholesale Trade,48
,2045,Manufacturing,81
,2045,Construction,24
,2045,Agriculture and Mining,35
,2045,Military,96
,2040,Self-Employed,84
,2040,Government,79
,2040,Office Services,57
,2040,Leisure and Hospitality,24
,2040,Education and Healthcare,78
,2025,Construction,71
,2040,Professional and Business Services,44
,2040,Finance and Real Estate,66
,2040,Information,35
,2040,"Transporation, Warehousing, and Utilities",97
,2040,Retail Trade,72
,2040,Wholesale Trade,97
,2040,Manufacturing,59
,2040,Construction,58
,2040,Agriculture and Mining,38
,2040,Military,98
,2035,Self-Employed,46
,2035,Government,39
,2035,Office Services,68
,2035,Leisure and Hospitality,83
,2035,Education and Healthcare,56
,2035,Professional and Business Services,86
,2035,Finance and Real Estate,71
,2035,Information,61
,2035,"Transporation, Warehousing, and Utilities",95
,2035,Retail Trade,67
,2035,Wholesale Trade,68
,2035,Manufacturing,63
,2035,Construction,93
,2035,Agriculture and Mining,44
,2035,Military,22
,2030,Self-Employed,22
,2030,Government,84
,2030,Office Services,25
,2030,Leisure and Hospitality,51
,2030,Education and Healthcare,87
,2030,Professional and Business Services,91
,2030,Finance and Real Estate,92
,2030,Information,46
,2030,"Transporation, Warehousing, and Utilities",91
,2030,Retail Trade,57
,2030,Wholesale Trade,50
,2030,Manufacturing,25
,2030,Construction,34
,2030,Agriculture and Mining,83
,2030,Military,68
,2025,Self-Employed,28
,2025,Government,29
,2025,Office Services,30
,2025,Leisure and Hospitality,80
,2025,Education and Healthcare,77
,2025,Professional and Business Services,95
,2025,Finance and Real Estate,40
,2025,Information,24
,2025,"Transporation, Warehousing, and Utilities",76
,2025,Retail Trade,69
,2025,Wholesale Trade,78
,2025,Manufacturing,43
,2025,Construction,31
,2025,Agriculture and Mining,35
,2025,Military,80
,2020,Self-Employed,99
,2020,Government,43
,2020,Office Services,45
,2020,Leisure and Hospitality,92
,2020,Education and Healthcare,99
,2020,Professional and Business Services,100
,2020,Finance and Real Estate,81
,2020,Information,40
,2020,"Transporation, Warehousing, and Utilities",20
,2020,Retail Trade,50
,2020,Wholesale Trade,88
,2020,Manufacturing,99
,2020,Construction,46
,2020,Agriculture and Mining,36
,2020,Military,52
,2015,Self-Employed,56
,2015,Government,88
,2015,Office Services,67
,2015,Leisure and Hospitality,67
,2015,Education and Healthcare,61
,2015,Professional and Business Services,73
,2015,Finance and Real Estate,25
,2015,Information,60
,2015,"Transporation, Warehousing, and Utilities",67
,2015,Retail Trade,74
,2015,Wholesale Trade,65
,2015,Manufacturing,55
,2015,Construction,23
,2015,Agriculture and Mining,86
,2015,Military,31
,2008,Self-Employed,63
,2008,Government,56
,2008,Office Services,53
,2008,Leisure and Hospitality,26
,2008,Education and Healthcare,91
,2008,Professional and Business Services,56
,2008,Finance and Real Estate,69
,2008,Information,51
,2008,"Transporation, Warehousing, and Utilities",75
,2008,Retail Trade,50
,2008,Wholesale Trade,29
,2008,Manufacturing,34
,2008,Construction,88
,2008,Agriculture and Mining,80
,2008,Military,56
,2050,Self-Employed,61
,2050,Government,40
,2050,Office Services,54
,2050,Leisure and Hospitality,52
,2050,Education and Healthcare,84
,2050,Professional and Business Services,22
,2050,Finance and Real Estate,32
,2050,Information,46
,2050,"Transporation, Warehousing, and Utilities",92
,2050,Retail Trade,88
,2050,Wholesale Trade,21
,2050,Manufacturing,73
,2050,Construction,54
,2050,Agriculture and Mining,87
,2050,Military,61
,2045,Self-Employed,82
,2045,Government,24
,2045,Office Services,79
,2045,Leisure and Hospitality,39
,2045,Education and Healthcare,53
,2045,Professional and Business Services,25
,2045,Finance and Real Estate,74
,2045,Information,49
,2045,"Transporation, Warehousing, and Utilities",100
